dbid,recorded,ct,link_plan,married,ss,tsc,lane,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,ds4,mf4,rf4
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-248,39,2,2,,,,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978628575,2026-08-13T22:44:00+07:00,70,2,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-245,0,0,0,9,4,3,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-246,0,0,0,0,0,0,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-248,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-248,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-245,0,0,0,9,4,3,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978630546,2026-08-13T22:46:00+07:00,40,0,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-250,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-504,0,0,0,,,,,,,,,
4978629863,2026-08-13T22:45:00+07:00,40,2,N,2144,544,SA-505,0,0,0,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978632742,2026-08-13T22:48:00+07:00,40,0,N,2144,544,SA-248,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-247,0,0,0,,,,,,,,,
4978632052,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-249,0,0,0,,,,,,,,,
4978631298,2026-08-13T22:47:00+07:00,40,0,N,2144,544,SA-245,0,0,0,0,0,0,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-42,0,0,0,2,2,1,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-41,0,0,0,0,0,0,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-42,0,0,0,2,2,1,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-42,0,0,0,2,2,1,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-41,0,0,0,2,2,1,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-41,0,0,0,0,0,0,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-42,0,0,0,2,2,1,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-41,0,0,0,0,0,0,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-41,0,0,0,0,0,0,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-42,0,0,0,2,2,1,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-41,0,0,0,0,0,0,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978630244,2026-08-13T22:46:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-46,0,0,0,0,0,0,,,,,,
4978628471,2026-08-13T22:44:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978629366,2026-08-13T22:45:00+07:00,50,0,N,2154,545,SA-43,0,0,0,,,,,,,,,
4978633034,2026-08-13T22:48:00+07:00,50,0,N,2154,545,SA-42,0,0,0,0,0,0,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978631215,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-47,0,0,0,0,0,0,,,,,,
4978632138,2026-08-13T22:47:00+07:00,50,0,N,2154,545,SA-44,0,0,0,,,,,,,,,
4978628819,2026-08-13T22:44:00+07:00,70,2,N,2818,546,SA-232,0,0,0,,,,,,,,,
4978632646,2026-08-13T22:48:00+07:00,70,2,N,2818,546,SA-232,0,0,0,,,,,,,,,
4978632646,2026-08-13T22:48:00+07:00,70,2,N,2818,546,SA-233,0,0,0,0,0,0,,,,,,
4978632646,2026-08-13T22:48:00+07:00,70,2,N,2818,546,SA-231,0,0,0,6,2,1,7,2,1,,,
4978628819,2026-08-13T22:44:00+07:00,70,2,N,2818,546,SA-231,0,0,0,6,2,2,0,0,0,,,
4978628819,2026-08-13T22:44:00+07:00,70,2,N,2818,546,SA-233,0,0,0,0,0,0,,,,,,
4978631416,2026-08-13T22:47:00+07:00,70,2,N,2818,546,SA-230,0,0,0,0,0,0,0,0,0,,,
4978631416,2026-08-13T22:47:00+07:00,70,2,N,2818,546,SA-232,44,2,2,,,,,,,,,
4978631416,2026-08-13T22:47:00+07:00,70,2,N,2818,546,SA-233,0,0,0,0,0,0,,,,,,
4978627557,2026-08-13T22:43:00+07:00,70,2,N,2818,546,SA-230,0,0,0,0,0,0,0,0,0,,,
4978627557,2026-08-13T22:43:00+07:00,70,2,N,2818,546,SA-231,0,0,0,0,0,0,0,0,0,,,
4978627557,2026-08-13T22:43:00+07:00,70,2,N,2818,546,SA-232,0,0,0,,,,,,,,,
4978627557,2026-08-13T22:43:00+07:00,70,2,N,2818,546,SA-233,0,0,0,0,0,0,,,,,,
4978630118,2026-08-13T22:46:00+07:00,70,2,N,2818,546,SA-230,0,0,0,0,0,0,0,0,0,,,
4978630118,2026-08-13T22:46:00+07:00,70,2,N,2818,546,SA-231,0,0,0,6,2,2,0,0,0,,,
4978630118,2026-08-13T22:46:00+07:00,70,2,N,2818,546,SA-232,0,0,0,,,,,,,,,
4978630118,2026-08-13T22:46:00+07:00,70,2,N,2818,546,SA-233,0,0,0,0,0,0,,,,,,
4978628819,2026-08-13T22:44:00+07:00,70,2,N,2818,546,SA-230,0,0,0,0,0,0,0,0,0,,,
4978632646,2026-08-13T22:48:00+07:00,70,2,N,2818,546,SA-230,0,0,0,0,0,0,0,0,0,,,
4978631416,2026-08-13T22:47:00+07:00,70,2,N,2818,546,SA-231,0,0,0,6,2,1,7,2,1,,,
4978629511,2026-08-13T22:45:00+07:00,60,2,Y,2329,547,SA-16,0,0,0,0,0,0,,,,,,
4978631628,2026-08-13T22:47:00+07:00,60,2,Y,2329,547,SA-15,0,0,0,0,0,0,,,,,,
4978630585,2026-08-13T22:46:00+07:00,60,2,Y,2329,547,SA-17,0,0,0,26,2,1,,,,,,
4978632776,2026-08-13T22:48:00+07:00,60,2,Y,2329,547,SA-15,0,0,0,0,0,0,,,,,,
4978632776,2026-08-13T22:48:00+07:00,60,2,Y,2329,547,SA-17,0,0,0,0,0,0,,,,,,
4978628427,2026-08-13T22:44:00+07:00,60,2,Y,2329,547,SA-16,0,0,0,0,0,0,,,,,,
4978628427,2026-08-13T22:44:00+07:00,60,2,Y,2329,547,SA-17,0,0,0,0,0,0,,,,,,
4978629511,2026-08-13T22:45:00+07:00,60,2,Y,2329,547,SA-15,0,0,0,0,0,0,,,,,,
4978629511,2026-08-13T22:45:00+07:00,60,2,Y,2329,547,SA-17,0,0,0,0,0,0,,,,,,
4978630585,2026-08-13T22:46:00+07:00,60,2,Y,2329,547,SA-15,0,0,0,0,0,0,,,,,,
4978631628,2026-08-13T22:47:00+07:00,60,2,Y,2329,547,SA-17,0,0,0,0,0,0,,,,,,
4978630585,2026-08-13T22:46:00+07:00,60,2,Y,2329,547,SA-16,0,0,0,0,0,0,,,,,,
4978628427,2026-08-13T22:44:00+07:00,60,2,Y,2329,547,SA-15,0,0,0,0,0,0,,,,,,
4978632776,2026-08-13T22:48:00+07:00,60,2,Y,2329,547,SA-16,0,0,0,0,0,0,,,,,,
4978631628,2026-08-13T22:47:00+07:00,60,2,Y,2329,547,SA-16,0,0,0,0,0,0,,,,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-200,0,0,0,0,0,0,,,,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-198,0,0,0,,,,,,,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-199,0,0,0,,,,,,,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-197,0,0,0,0,0,0,0,0,0,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-200,0,0,0,0,0,0,,,,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-201,0,0,0,,,,,,,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-198,0,0,0,,,,,,,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-199,0,0,0,,,,,,,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-200,0,0,0,0,0,0,,,,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-196,0,0,0,0,0,0,0,0,0,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-197,0,0,0,0,0,0,0,0,0,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-200,0,0,0,0,0,0,,,,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-199,0,0,0,,,,,,,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-197,0,0,0,6,2,2,0,0,0,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-199,0,0,0,,,,,,,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-196,0,0,0,6,2,2,0,0,0,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-198,0,0,0,,,,,,,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-199,0,0,0,,,,,,,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-201,0,0,0,,,,,,,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-196,0,0,0,12,4,3,6,2,2,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-197,0,0,0,0,0,0,0,0,0,,,
4978630260,2026-08-13T22:46:00+07:00,60,2,Y,2819,548,SA-201,0,0,0,,,,,,,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-196,0,0,0,0,0,0,6,2,2,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-200,0,0,0,0,0,0,,,,,,
4978628138,2026-08-13T22:44:00+07:00,60,2,Y,2819,548,SA-201,0,0,0,,,,,,,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-196,0,0,0,12,4,3,6,2,2,,,
4978629200,2026-08-13T22:45:00+07:00,60,2,Y,2819,548,SA-198,0,0,0,,,,,,,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-198,0,0,0,,,,,,,,,
4978632492,2026-08-13T22:48:00+07:00,60,2,Y,2819,548,SA-201,22,2,1,,,,,,,,,
4978631406,2026-08-13T22:47:00+07:00,60,2,Y,2819,548,SA-197,0,0,0,5,2,1,0,0,0,,,
4978629569,2026-08-13T22:45:00+07:00,70,0,Y,2330,549,SA-472,0,0,0,,,,,,,,,
4978628272,2026-08-13T22:44:00+07:00,70,0,Y,2330,549,SA-471,0,0,0,0,0,0,0,0,0,0,0,0
4978628272,2026-08-13T22:44:00+07:00,70,0,Y,2330,549,SA-472,0,0,0,,,,,,,,,
4978630841,2026-08-13T22:46:00+07:00,70,0,Y,2330,549,SA-471,0,0,0,0,0,0,0,0,0,0,0,0
4978630841,2026-08-13T22:46:00+07:00,70,0,Y,2330,549,SA-472,0,0,0,,,,,,,,,
4978630841,2026-08-13T22:46:00+07:00,70,0,Y,2330,549,SA-473,0,0,0,,,,,,,,,
4978629569,2026-08-13T22:45:00+07:00,70,0,Y,2330,549,SA-473,0,0,0,,,,,,,,,
4978629569,2026-08-13T22:45:00+07:00,70,0,Y,2330,549,SA-474,0,0,0,0,0,0,,,,,,
4978632124,2026-08-13T22:47:00+07:00,70,0,Y,2330,549,SA-472,0,0,0,,,,,,,,,
4978632124,2026-08-13T22:47:00+07:00,70,0,Y,2330,549,SA-474,0,0,0,0,0,0,,,,,,
4978629569,2026-08-13T22:45:00+07:00,70,0,Y,2330,549,SA-471,11,2,1,0,0,0,12,2,2,0,0,0
4978628272,2026-08-13T22:44:00+07:00,70,0,Y,2330,549,SA-473,0,0,0,,,,,,,,,
4978628272,2026-08-13T22:44:00+07:00,70,0,Y,2330,549,SA-474,0,0,0,0,0,0,,,,,,
4978630841,2026-08-13T22:46:00+07:00,70,0,Y,2330,549,SA-474,0,0,0,0,0,0,,,,,,
4978632124,2026-08-13T22:47:00+07:00,70,0,Y,2330,549,SA-471,0,0,0,0,0,0,0,0,0,0,0,0
4978632124,2026-08-13T22:47:00+07:00,70,0,Y,2330,549,SA-473,0,0,0,,,,,,,,,
4978629617,2026-08-13T22:45:00+07:00,40,0,N,2331,551,SA-475,0,0,0,0,0,0,,,,,,
4978629617,2026-08-13T22:45:00+07:00,40,0,N,2331,551,SA-476,0,0,0,0,0,0,,,,,,
4978629617,2026-08-13T22:45:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,0,0,0,,,
4978629617,2026-08-13T22:45:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,27,2,2,,,
4978631095,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-476,0,0,0,5,2,1,,,,,,
4978628161,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,32,2,2,,,
4978632515,2026-08-13T22:48:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,0,0,0,,,
4978632515,2026-08-13T22:48:00+07:00,40,0,N,2331,551,SA-476,0,0,0,5,2,1,,,,,,
4978628844,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-476,0,0,0,0,0,0,,,,,,
4978628844,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,0,0,0,,,
4978628844,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,27,2,2,,,
4978630278,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,27,2,2,,,
4978631777,2026-08-13T22:47:00+07:00,40,0,N,2331,551,SA-475,0,0,0,5,2,1,,,,,,
4978631095,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-475,0,0,0,5,2,1,,,,,,
4978630278,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-475,0,0,0,0,0,0,,,,,,
4978630278,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-476,0,0,0,0,0,0,,,,,,
4978630278,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,0,0,0,,,
4978628161,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-475,0,0,0,0,0,0,,,,,,
4978628161,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-476,0,0,0,0,0,0,,,,,,
4978628161,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,0,0,0,,,
4978628844,2026-08-13T22:44:00+07:00,40,0,N,2331,551,SA-475,0,0,0,0,0,0,,,,,,
4978632515,2026-08-13T22:48:00+07:00,40,0,N,2331,551,SA-475,0,0,0,5,2,1,,,,,,
4978632515,2026-08-13T22:48:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,33,2,2,,,
4978631777,2026-08-13T22:47:00+07:00,40,0,N,2331,551,SA-476,0,0,0,5,2,1,,,,,,
4978631777,2026-08-13T22:47:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,33,2,2,,,
4978631777,2026-08-13T22:47:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,0,0,0,,,
4978631095,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-477,0,0,0,0,0,0,33,2,2,,,
4978631095,2026-08-13T22:46:00+07:00,40,0,N,2331,551,SA-478,0,0,0,0,0,0,0,0,0,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-399,0,0,0,0,0,0,,,,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-401,0,0,0,,,,,,,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-404,0,0,0,,,,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-400,0,0,0,0,0,0,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-401,0,0,0,,,,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-400,0,0,0,0,0,0,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-403,0,0,0,,,,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-399,0,0,0,0,0,0,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-402,0,0,0,,,,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-401,0,0,0,,,,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-404,0,0,0,,,,,,,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-400,0,0,0,0,0,0,,,,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-402,0,0,0,,,,,,,,,
4978631845,2026-08-13T22:47:00+07:00,90,2,N,2595,552,SA-403,0,0,0,,,,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-399,0,0,0,0,0,0,,,,,,
4978630168,2026-08-13T22:46:00+07:00,90,2,N,2595,552,SA-402,0,0,0,,,,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-403,0,0,0,,,,,,,,,
4978628583,2026-08-13T22:44:00+07:00,90,2,N,2595,552,SA-404,0,0,0,,,,,,,,,
4978629771,2026-08-13T22:45:00+07:00,60,2,N,2332,553,SA-350,0,0,0,,,,,,,,,
4978629771,2026-08-13T22:45:00+07:00,60,2,N,2332,553,SA-351,0,0,0,,,,,,,,,
4978631964,2026-08-13T22:47:00+07:00,60,2,N,2332,553,SA-349,0,0,0,0,0,0,,,,,,
4978630838,2026-08-13T22:46:00+07:00,60,2,N,2332,553,SA-348,0,0,0,0,0,0,,,,,,
4978633020,2026-08-13T22:48:00+07:00,60,2,N,2332,553,SA-351,0,0,0,,,,,,,,,
4978633020,2026-08-13T22:48:00+07:00,60,2,N,2332,553,SA-349,0,0,0,4,2,1,,,,,,
4978633020,2026-08-13T22:48:00+07:00,60,2,N,2332,553,SA-350,0,0,0,,,,,,,,,
4978628652,2026-08-13T22:44:00+07:00,60,2,N,2332,553,SA-348,0,0,0,0,0,0,,,,,,
4978628652,2026-08-13T22:44:00+07:00,60,2,N,2332,553,SA-349,0,0,0,0,0,0,,,,,,
4978628652,2026-08-13T22:44:00+07:00,60,2,N,2332,553,SA-350,0,0,0,,,,,,,,,
4978629771,2026-08-13T22:45:00+07:00,60,2,N,2332,553,SA-349,0,0,0,0,0,0,,,,,,
4978630838,2026-08-13T22:46:00+07:00,60,2,N,2332,553,SA-349,0,0,0,0,0,0,,,,,,
4978630838,2026-08-13T22:46:00+07:00,60,2,N,2332,553,SA-351,0,0,0,,,,,,,,,
4978631964,2026-08-13T22:47:00+07:00,60,2,N,2332,553,SA-350,0,0,0,,,,,,,,,
4978631964,2026-08-13T22:47:00+07:00,60,2,N,2332,553,SA-351,0,0,0,,,,,,,,,
4978630838,2026-08-13T22:46:00+07:00,60,2,N,2332,553,SA-350,0,0,0,,,,,,,,,
4978629771,2026-08-13T22:45:00+07:00,60,2,N,2332,553,SA-348,0,0,0,0,0,0,,,,,,
4978628652,2026-08-13T22:44:00+07:00,60,2,N,2332,553,SA-351,32,2,2,,,,,,,,,
4978633020,2026-08-13T22:48:00+07:00,60,2,N,2332,553,SA-348,0,0,0,9,3,2,,,,,,
4978631964,2026-08-13T22:47:00+07:00,60,2,N,2332,553,SA-348,0,0,0,0,0,0,,,,,,
4978631226,2026-08-13T22:47:00+07:00,89,2,Y,2333,554,SA-48,0,0,0,5,3,2,,,,,,
4978627973,2026-08-13T22:44:00+07:00,87,2,Y,2333,554,SA-48,0,0,0,0,0,0,,,,,,
4978627973,2026-08-13T22:44:00+07:00,87,2,Y,2333,554,SA-49,0,0,0,0,0,0,,,,,,
4978627973,2026-08-13T22:44:00+07:00,87,2,Y,2333,554,SA-50,0,0,0,0,0,0,,,,,,
4978632830,2026-08-13T22:48:00+07:00,86,2,Y,2333,554,SA-48,0,0,0,0,0,0,,,,,,
4978632830,2026-08-13T22:48:00+07:00,86,2,Y,2333,554,SA-49,5,2,2,13,5,5,,,,,,
4978632830,2026-08-13T22:48:00+07:00,86,2,Y,2333,554,SA-50,34,2,1,47,2,2,,,,,,
4978629585,2026-08-13T22:45:00+07:00,91,2,Y,2333,554,SA-48,0,0,0,0,0,0,,,,,,
4978629585,2026-08-13T22:45:00+07:00,91,2,Y,2333,554,SA-49,0,0,0,13,5,4,,,,,,
4978629585,2026-08-13T22:45:00+07:00,91,2,Y,2333,554,SA-50,0,0,0,0,0,0,,,,,,
4978631226,2026-08-13T22:47:00+07:00,89,2,Y,2333,554,SA-49,0,0,0,8,5,3,,,,,,
4978631226,2026-08-13T22:47:00+07:00,89,2,Y,2333,554,SA-50,26,2,1,23,2,1,,,,,,
4978631774,2026-08-13T22:47:00+07:00,60,2,N,2334,555,SA-376,0,0,0,7,2,2,0,0,0,,,
4978628525,2026-08-13T22:44:00+07:00,60,2,N,2334,555,SA-378,0,0,0,,,,,,,,,
4978630665,2026-08-13T22:46:00+07:00,60,2,N,2334,555,SA-377,0,0,0,,,,,,,,,
4978632859,2026-08-13T22:48:00+07:00,60,2,N,2334,555,SA-378,0,0,0,,,,,,,,,
4978632859,2026-08-13T22:48:00+07:00,60,2,N,2334,555,SA-376,0,0,0,0,0,0,0,0,0,,,
4978632859,2026-08-13T22:48:00+07:00,60,2,N,2334,555,SA-377,0,0,0,,,,,,,,,
4978628525,2026-08-13T22:44:00+07:00,60,2,N,2334,555,SA-376,0,0,0,0,0,0,0,0,0,,,
4978628525,2026-08-13T22:44:00+07:00,60,2,N,2334,555,SA-377,0,0,0,,,,,,,,,
4978630665,2026-08-13T22:46:00+07:00,60,2,N,2334,555,SA-378,0,0,0,,,,,,,,,
4978630665,2026-08-13T22:46:00+07:00,60,2,N,2334,555,SA-376,0,0,0,6,2,1,0,0,0,,,
4978629620,2026-08-13T22:45:00+07:00,60,2,N,2334,555,SA-376,0,0,0,0,0,0,0,0,0,,,
4978629620,2026-08-13T22:45:00+07:00,60,2,N,2334,555,SA-377,0,0,0,,,,,,,,,
4978629620,2026-08-13T22:45:00+07:00,60,2,N,2334,555,SA-378,0,0,0,,,,,,,,,
4978631774,2026-08-13T22:47:00+07:00,60,2,N,2334,555,SA-377,0,0,0,,,,,,,,,
4978631774,2026-08-13T22:47:00+07:00,60,2,N,2334,555,SA-378,0,0,0,,,,,,,,,
4978631248,2026-08-13T22:47:00+07:00,70,2,N,2821,556,SA-243,0,0,0,,,,,,,,,
4978628699,2026-08-13T22:44:00+07:00,70,2,N,2821,556,SA-243,0,0,0,,,,,,,,,
4978632516,2026-08-13T22:48:00+07:00,70,2,N,2821,556,SA-243,0,0,0,,,,,,,,,
4978632516,2026-08-13T22:48:00+07:00,70,2,N,2821,556,SA-244,8,2,2,0,0,0,,,,,,
4978632516,2026-08-13T22:48:00+07:00,70,2,N,2821,556,SA-245,0,0,0,,,,,,,,,
4978629982,2026-08-13T22:45:00+07:00,70,2,N,2821,556,SA-243,0,0,0,,,,,,,,,
4978629982,2026-08-13T22:45:00+07:00,70,2,N,2821,556,SA-245,0,0,0,,,,,,,,,
4978629982,2026-08-13T22:45:00+07:00,70,2,N,2821,556,SA-246,0,0,0,,,,,,,,,
4978632516,2026-08-13T22:48:00+07:00,70,2,N,2821,556,SA-246,0,0,0,,,,,,,,,
4978628699,2026-08-13T22:44:00+07:00,70,2,N,2821,556,SA-245,0,0,0,,,,,,,,,
4978628699,2026-08-13T22:44:00+07:00,70,2,N,2821,556,SA-246,0,0,0,,,,,,,,,
