TMU ID, Legacy TMU ID, Site Name
C6E971CACF64789BE0433CC411ACCCEA,30014331,TMU Site 9329/1 on A174 eastbound between A19 and A1044; GPS Ref: 447235;515054; Eastbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2026-03-30,05:29:00,7,58,46,1,5,6,96.73,15,118021802,23
2026-03-30,05:44:00,7,85,66,3,6,10,99.92,15,118021802,23
2026-03-30,05:59:00,7,110,87,1,8,14,98.20,15,118021802,23
2026-03-30,06:14:00,7,147,116,6,7,18,101.11,15,118021802,23
2026-03-30,06:29:00,7,171,133,13,10,15,99.85,15,118021802,23
2026-03-30,06:44:00,7,267,233,14,9,12,101.10,14,118021802,23
2026-03-30,06:59:00,7,326,278,23,9,16,102.39,15,118021802,23
2026-03-30,07:14:00,7,447,390,32,14,11,99.25,15,118021802,23
2026-03-30,07:29:00,7,537,471,35,11,20,97.05,15,118021802,23
2026-03-30,07:44:00,7,604,549,33,15,7,94.39,15,118021802,23
2026-03-30,07:59:00,7,731,636,55,27,13,91.42,15,118021802,23
2026-03-30,08:14:00,7,712,628,42,29,13,93.87,15,118021802,23
2026-03-30,08:29:00,7,664,577,51,26,10,95.46,15,118021802,23
2026-03-30,08:44:00,7,689,596,50,28,15,96.60,15,118021802,23
2026-03-30,08:59:00,7,527,450,41,24,12,96.84,15,118021802,23
2026-03-30,09:14:00,7,511,416,52,28,15,95.06,15,118021802,23
2026-03-30,09:29:00,7,448,377,44,17,10,94.26,15,118021802,23
2026-03-30,09:44:00,7,451,381,46,14,10,95.56,15,118021802,23
2026-03-30,09:59:00,7,450,374,33,25,18,91.91,15,118021802,23
2026-03-30,10:14:00,7,477,409,32,24,12,95.90,15,118021802,23
2026-03-30,10:29:00,7,470,392,41,23,14,95.78,15,118021802,23
2026-03-30,10:44:00,7,448,396,28,14,10,95.89,15,118021802,23
2026-03-30,10:59:00,7,471,400,38,22,11,95.71,15,118021802,23
2026-03-30,11:14:00,7,486,422,30,18,16,97.03,15,118021802,23
2026-03-30,11:29:00,7,479,423,22,20,14,95.63,15,118021802,23
2026-03-30,11:44:00,7,533,461,32,19,21,98.40,15,118021802,23
2026-03-30,11:59:00,7,515,451,27,24,13,96.39,15,118021802,23
2026-03-30,12:14:00,7,539,474,27,19,19,95.33,15,118021802,23
2026-03-30,12:29:00,7,522,472,23,15,12,96.21,15,118021802,23
2026-03-30,12:44:00,7,532,467,35,15,15,99.51,15,118021802,23
2026-03-30,12:59:00,7,537,483,34,9,11,99.68,15,118021802,23
2026-03-30,13:14:00,7,497,442,27,15,13,96.71,15,118021802,23
2026-03-30,13:29:00,7,527,468,37,12,10,97.29,15,118021802,23
2026-03-30,13:44:00,7,571,511,33,14,13,95.22,15,118021802,23
2026-03-30,13:59:00,7,510,446,42,14,8,98.25,15,118021802,23
2026-03-30,14:14:00,7,562,490,39,13,20,97.94,15,118021802,23
2026-03-30,14:29:00,7,622,550,47,12,13,96.82,15,118021802,23
2026-03-30,14:44:00,7,618,550,39,14,15,96.83,15,118021802,23
2026-03-30,14:59:00,7,632,558,46,12,16,97.15,14,118021802,23
2026-03-30,15:14:00,7,667,616,33,8,10,97.37,15,118021802,23
2026-03-30,15:29:00,7,722,657,39,15,11,96.23,15,118021802,23
2026-03-30,15:44:00,7,673,610,42,10,11,97.05,15,118021802,23
2026-03-30,15:59:00,7,820,746,53,15,6,95.75,15,118021802,23
2026-03-30,16:14:00,7,905,828,58,5,14,95.90,15,118021802,23
2026-03-30,16:29:00,7,909,834,60,6,9,97.82,15,118021802,23
2026-03-30,16:44:00,7,962,905,45,5,7,96.44,15,118021802,23
2026-03-30,16:59:00,7,928,875,38,11,4,94.70,15,118021802,23
2026-03-30,17:14:00,7,1039,976,44,12,7,94.41,15,118021802,23
2026-03-30,17:29:00,7,977,932,31,5,9,95.94,15,118021802,23
2026-03-30,17:44:00,7,1000,934,52,7,7,95.63,15,118021802,23
2026-03-30,17:59:00,7,681,656,22,2,1,100.49,15,118021802,23
2026-03-30,18:14:00,7,640,588,34,7,11,98.70,15,118021802,23
2026-03-30,18:29:00,7,583,549,19,5,10,103.19,15,118021802,23
2026-03-30,18:44:00,7,526,510,11,2,3,103.33,15,118021802,23
2026-03-30,18:59:00,7,441,416,18,2,5,99.87,15,118021802,23
2026-03-30,19:14:00,7,429,412,9,3,5,101.84,15,118021802,23
2026-03-30,19:29:00,7,382,361,13,2,6,102.03,15,118021802,23
2026-03-30,19:44:00,7,363,347,7,2,7,102.16,15,118021802,23
2026-03-30,19:59:00,7,310,294,14,0,2,103.09,15,118021802,23
2026-03-30,20:14:00,7,322,304,10,4,4,99.83,15,118021802,23
2026-03-30,20:29:00,7,278,267,8,2,1,101.42,15,118021802,23
2026-03-30,20:44:00,7,178,162,9,5,2,103.35,15,118021802,23
2026-03-30,20:59:00,7,187,183,3,1,0,102.18,15,118021802,23
2026-03-30,21:14:00,7,189,180,4,3,2,100.68,15,118021802,23
2026-03-30,21:29:00,7,246,230,9,2,5,98.13,15,118021802,23
2026-03-30,21:44:00,7,127,118,6,1,2,101.43,15,118021802,23
2026-03-30,21:59:00,7,128,125,1,1,1,100.86,15,118021802,23
2026-03-30,22:14:00,7,140,132,4,2,2,104.79,15,118021802,23
2026-03-30,22:29:00,7,124,120,2,0,2,102.40,15,118021802,23
2026-03-30,22:44:00,7,85,79,1,2,3,101.16,15,118021802,23
2026-03-30,22:59:00,7,92,85,4,1,2,101.47,15,118021802,23
2026-03-30,23:14:00,7,79,73,4,2,0,103.31,15,118021802,23
2026-03-30,23:29:00,7,74,68,2,2,2,105.08,15,118021802,23
2026-03-30,23:44:00,7,56,53,1,1,1,102.13,15,118021802,23
2026-03-30,23:59:00,7,47,41,0,2,4,100.46,15,118021802,23
2026-03-31,00:14:00,7,44,37,2,2,3,96.76,15,118021802,23
2026-03-31,00:29:00,7,31,26,3,1,1,97.51,15,118021802,23
2026-03-31,00:44:00,7,31,28,0,1,2,107.03,15,118021802,23
2026-03-31,00:59:00,7,23,19,0,1,3,91.30,15,118021802,23
2026-03-31,01:14:00,9,24,21,2,0,1,95.98,15,118021802,23
2026-03-31,01:29:00,9,14,10,3,0,1,109.19,15,118021802,23
2026-03-31,01:44:00,9,17,15,0,0,2,96.97,15,118021802,23
2026-03-31,01:59:00,9,15,14,0,0,1,102.53,15,118021802,23
2026-03-31,02:14:00,9,8,6,0,0,2,90.86,15,118021802,23
2026-03-31,02:29:00,9,15,12,1,0,2,100.21,15,118021802,23
2026-03-31,02:44:00,9,12,10,1,0,1,103.02,15,118021802,23
2026-03-31,02:59:00,9,13,8,0,3,2,91.11,15,118021802,23
2026-03-31,03:14:00,9,15,12,1,1,1,95.95,15,118021802,23
2026-03-31,03:29:00,9,6,5,1,0,0,93.61,15,118021802,23
2026-03-31,03:44:00,9,10,9,0,1,0,90.22,15,118021802,23
2026-03-31,03:59:00,9,17,14,0,1,2,95.78,15,118021802,23
2026-03-31,04:14:00,9,18,14,0,1,3,92.38,15,118021802,23
2026-03-31,04:29:00,9,22,11,5,1,5,91.96,15,118021802,23
2026-03-31,04:44:00,9,16,13,1,1,1,94.38,15,118021802,23
2026-03-31,04:59:00,9,38,28,1,3,6,89.08,15,118021802,23
2026-03-31,05:14:00,9,49,40,4,1,4,104.47,15,118021802,23
2026-03-31,05:29:00,9,58,47,3,6,2,96.62,15,118021802,23
2026-03-31,05:44:00,9,72,46,4,4,18,94.22,15,118021802,23
2026-03-31,05:59:00,9,95,74,7,5,9,96.60,15,118021802,23
2026-03-31,06:14:00,9,151,123,6,10,12,99.30,15,118021802,23
2026-03-31,06:29:00,9,187,155,6,8,18,96.76,15,118021802,23
2026-03-31,06:44:00,9,282,246,17,9,10,101.77,14,118021802,23
2026-03-31,06:59:00,9,362,303,25,19,15,98.69,15,118021802,23
2026-03-31,07:14:00,9,478,419,29,19,11,98.66,15,118021802,23
2026-03-31,07:29:00,9,626,537,52,21,16,96.19,15,118021802,23
2026-03-31,07:44:00,9,625,560,40,15,10,96.83,15,118021802,23
2026-03-31,07:59:00,9,652,576,50,15,11,95.35,15,118021802,23
2026-03-31,08:14:00,9,669,568,58,31,12,94.84,15,118021802,23
2026-03-31,08:29:00,9,632,524,60,27,21,92.75,15,118021802,23
2026-03-31,08:44:00,9,703,594,55,37,17,93.49,15,118021802,23
2026-03-31,08:59:00,9,572,487,48,24,13,94.12,15,118021802,23
2026-03-31,09:14:00,9,524,453,45,20,6,93.57,15,118021802,23
2026-03-31,09:29:00,9,497,406,50,24,17,92.92,15,118021802,23
2026-03-31,09:44:00,9,471,383,52,21,15,93.76,15,118021802,23
2026-03-31,09:59:00,9,460,406,32,13,9,95.67,15,118021802,23
2026-03-31,10:14:00,9,475,412,35,13,15,99.18,15,118021802,23
2026-03-31,10:29:00,9,450,372,43,18,17,95.83,15,118021802,23
2026-03-31,10:44:00,9,450,384,35,18,13,94.27,15,118021802,23
2026-03-31,10:59:00,9,512,441,40,18,13,94.68,15,118021802,23
2026-03-31,11:14:00,9,507,442,33,18,14,99.08,15,118021802,23
2026-03-31,11:29:00,9,494,443,27,14,10,94.53,15,118021802,23
2026-03-31,11:44:00,9,526,463,32,8,23,92.98,15,118021802,23
2026-03-31,11:59:00,9,515,453,33,13,16,96.81,15,118021802,23
2026-03-31,12:14:00,9,493,436,26,17,14,94.55,15,118021802,23
2026-03-31,12:29:00,9,559,505,23,15,16,94.71,15,118021802,23
2026-03-31,12:44:00,9,515,445,33,15,22,96.78,15,118021802,23
2026-03-31,12:59:00,9,517,454,30,12,21,98.48,15,118021802,23
2026-03-31,13:14:00,9,523,436,50,19,18,96.34,15,118021802,23
2026-03-31,13:29:00,9,554,487,31,24,12,95.77,15,118021802,23
2026-03-31,13:44:00,9,559,490,39,15,15,96.18,15,118021802,23
2026-03-31,13:59:00,9,522,467,26,13,16,97.89,15,118021802,23
2026-03-31,14:14:00,9,595,524,36,23,12,93.74,15,118021802,23
2026-03-31,14:29:00,9,621,560,30,15,16,94.76,15,118021802,23
2026-03-31,14:44:00,9,630,574,27,13,16,95.54,15,118021802,23
2026-03-31,14:59:00,9,638,554,49,18,17,95.58,15,118021802,23
2026-03-31,15:14:00,9,695,614,56,12,13,96.07,15,118021802,23
2026-03-31,15:29:00,9,750,673,46,12,19,95.38,15,118021802,23
2026-03-31,15:44:00,9,780,714,47,12,7,94.84,15,118021802,23
2026-03-31,15:59:00,9,783,695,66,11,11,96.30,15,118021802,23
2026-03-31,16:14:00,9,922,832,68,11,11,95.10,15,118021802,23
2026-03-31,16:29:00,9,956,894,49,5,8,95.77,15,118021802,23
2026-03-31,16:44:00,9,1004,938,53,7,6,95.95,15,118021802,23
2026-03-31,16:59:00,9,968,911,38,11,8,98.02,15,118021802,23
2026-03-31,17:14:00,9,995,928,51,10,6,95.93,15,118021802,23
2026-03-31,17:29:00,9,984,933,39,7,5,92.42,15,118021802,23
2026-03-31,17:44:00,9,953,906,38,4,5,95.81,15,118021802,23
2026-03-31,17:59:00,9,795,760,27,4,4,98.46,15,118021802,23
2026-03-31,18:14:00,9,714,674,29,4,7,98.67,15,118021802,23
2026-03-31,18:29:00,9,638,608,25,2,3,99.92,15,118021802,23
2026-03-31,18:44:00,9,601,575,21,1,4,100.48,15,118021802,23
2026-03-31,18:59:00,9,536,503,25,3,5,98.21,15,118021802,23
2026-03-31,19:14:00,9,490,464,15,4,7,100.91,15,118021802,23
2026-03-31,19:29:00,9,428,406,16,2,4,101.02,15,118021802,23
2026-03-31,19:44:00,9,366,350,9,6,1,100.18,15,118021802,23
2026-03-31,19:59:00,9,402,385,9,4,4,98.82,15,118021802,23
2026-03-31,20:14:00,9,294,290,1,2,1,99.58,15,118021802,23
2026-03-31,20:29:00,9,227,211,7,6,3,98.90,15,118021802,23
2026-03-31,20:44:00,9,216,209,5,0,2,100.85,15,118021802,23
2026-03-31,20:59:00,9,203,190,8,1,4,95.04,15,118021802,23
2026-03-31,21:14:00,9,218,209,6,2,1,97.12,15,118021802,23
2026-03-31,21:29:00,9,213,206,4,0,3,98.57,15,118021802,23
2026-03-31,21:44:00,9,187,176,6,2,3,98.83,15,118021802,23
2026-03-31,21:59:00,9,143,139,2,0,2,96.78,15,118021802,23
2026-03-31,22:14:00,9,139,126,8,2,3,88.25,15,118021802,23
2026-03-31,22:29:00,9,106,99,3,4,0,85.68,15,118021802,23
2026-03-31,22:44:00,9,105,95,4,2,4,88.29,15,118021802,23
2026-03-31,22:59:00,9,65,61,4,0,0,83.67,15,118021802,23
2026-03-31,23:14:00,9,79,75,2,0,2,82.54,15,118021802,23
2026-03-31,23:29:00,9,62,57,1,1,3,84.13,15,118021802,23
2026-03-31,23:44:00,9,33,27,3,1,2,88.97,15,118021802,23
2026-03-31,23:59:00,9,40,32,4,2,2,88.14,15,118021802,23

