#{"t_start": 1787958908.5660124, "env_id": "None"}
r,l,t
1.104889,12,2285.807578
-0.097918,12,2286.922672
-0.915941,12,2287.772485
-1.022492,12,2288.846813
0.204445,12,2289.772173
0.230441,12,2290.709615
-1.35982,12,2291.781213
-0.374546,12,2292.538728
0.334824,12,2293.525886
-1.187454,12,2294.56222
0.114432,12,2295.60734
-1.588412,12,2296.57876
1.293406,12,2297.50305
0.327958,12,2298.4464
-0.632692,12,2299.507757
0.930696,12,2300.465429
0.133291,12,2301.417953
-0.623683,12,2302.374406
0.051508,12,2303.180661
-1.261145,12,2304.142533
-0.489197,12,2305.051853
-1.500016,12,2306.131714
-0.054167,12,2307.149893
0.540295,12,2308.117799
0.004732,12,2309.085296
1.500903,12,2310.010345
-0.358436,12,2310.904491
0.109311,12,2311.859726
1.099642,12,2313.23629
-1.155589,12,2314.271345
0.165823,12,2315.227227
-0.024362,12,2315.99536
0.068774,12,2316.943618
-0.816224,12,2317.794986
-0.690045,12,2318.829103
0.495195,12,2319.716813
0.289176,12,2320.68104
0.77851,12,2321.623623
-1.076551,12,2322.467062
0.446866,12,2323.239619
-0.380607,12,2324.188668
-0.097181,12,2325.192638
0.895396,12,2326.158484
0.968237,12,2327.156401
0.166377,12,2328.110152
-0.555746,12,2329.140368
-0.118327,12,2330.069653
0.106741,12,2331.062287
-0.387516,12,2332.019243
1.433213,12,2332.996086
-0.663276,12,2334.025088
1.268347,12,2334.879777
-0.459446,12,2335.826735
0.895923,12,2336.760028
-0.78999,12,2337.814432
-0.371603,12,2338.800753
-0.35048,12,2339.782996
-0.446715,12,2340.7741
-0.263184,12,2341.741524
-1.2,12,2342.451501
-0.03771,12,2343.340713
-0.154248,12,2344.362365
0.807702,12,2345.342289
0.339783,12,2346.276073
1.399014,12,2347.228702
0.236298,12,2348.235574
-0.098469,12,2349.186118
1.388995,12,2350.119897
-0.106115,12,2351.009978
-1.820337,12,2351.803971
-0.51444,12,2352.827338
1.690732,12,2354.147332
-0.570518,12,2355.000264
-1.061547,12,2355.744675
-0.073933,12,2356.751971
-0.613782,12,2357.806566
0.225734,12,2358.802225
-0.402105,12,2359.800345
0.534191,12,2360.677428
1.054746,12,2361.633806
1.604575,12,2362.566037
0.484034,12,2363.493488
0.588522,12,2364.388592
0.385348,12,2365.196432
1.141982,12,2366.130662
-0.461696,12,2367.064619
0.127516,12,2368.139198
0.69033,12,2369.115296
0.081587,12,2370.102752
1.415913,12,2370.917827
0.333852,12,2371.888153
0.297635,12,2372.830412
0.198849,12,2373.777958
0.330703,12,2374.861525
0.917845,12,2375.713353
-1.425347,12,2376.633779
-0.261439,12,2377.725175
0.82689,12,2378.68736
0.585511,12,2379.657686
0.076964,12,2380.617974
-0.835733,12,2381.618818
-0.197681,12,2382.631222
1.33813,12,2383.539026
-0.177972,12,2384.481628
0.326948,12,2385.423719
-0.201898,12,2386.379065
1.26525,12,2387.229195
0.283242,12,2388.035158
-0.222471,12,2389.121629
0.281565,12,2390.08111
0.18268,12,2391.03081
0.898685,12,2391.993651
-1.197572,12,2393.014602
0.199531,12,2394.287154
-0.041276,12,2395.240057
0.237635,12,2396.294835
-0.610972,12,2397.257274
0.579688,12,2398.207694
1.393842,12,2399.133838
-0.924335,12,2400.074939
0.682962,12,2401.04135
-0.438438,12,2401.984789
0.406625,12,2403.040065
-0.165829,12,2403.98865
-0.685682,12,2404.924275
0.409507,12,2405.781449
0.853177,12,2406.684974
-0.160932,12,2407.686637
-0.883188,12,2408.729179
-0.760688,12,2409.772361
0.524983,12,2410.755197
-0.196756,12,2411.822409
-0.352267,12,2412.787689
0.710751,12,2413.798805
1.062584,12,2414.605101
1.312703,12,2415.561323
1.09244,12,2416.455943
-0.41931,12,2417.432348
0.039462,12,2418.377034
-0.000967,12,2419.207941
-0.13095,12,2420.091548
-0.807404,12,2421.128487
-0.827868,12,2422.171472
1.14806,12,2423.114302
-0.074667,12,2423.954629
0.989728,12,2424.968992
-0.315008,12,2426.052519
-0.550143,12,2427.047904
-0.31411,12,2427.94453
-0.906156,12,2428.846006
0.635575,12,2429.793192
-0.111189,12,2430.747713
1.073925,12,2431.658216
0.443341,12,2432.626045
-0.237576,12,2433.442132
-0.482307,12,2434.355238
0.58966,12,2435.760662
0.853564,12,2436.730088
-0.5763,12,2437.791508
0.379408,12,2438.760659
-0.718756,12,2439.785773
-0.29284,12,2440.663968
-0.238497,12,2441.703759
-0.945088,12,2442.67304
0.02424,12,2443.686388
-0.615864,12,2444.683011
-0.632221,12,2445.655701
-0.925065,12,2446.659656
-0.728698,12,2447.596828
0.388385,12,2448.551665
1.073994,12,2449.489769
-0.488386,12,2450.483908
-1.270704,12,2451.450571
0.644902,12,2452.364653
-1.039202,12,2453.351181
-0.32164,12,2454.304873
0.544804,12,2455.328587
0.586252,12,2456.072151
-0.287759,12,2457.03255
0.118724,12,2457.981333
-0.608023,12,2459.032239
0.083901,12,2460.014643
1.245017,12,2460.803731
0.635672,12,2461.832692
-0.384254,12,2462.77914
-0.441575,12,2463.618418
-1.525134,12,2464.596277
1.436065,12,2465.584733
-0.787197,12,2466.639129
-0.812066,12,2467.530078
0.032514,12,2468.450316
1.3867,12,2469.311054
-0.50841,12,2470.111796
-0.617806,12,2471.058
0.77798,12,2471.982551
-0.841922,12,2472.834119
0.855691,12,2473.656013
1.316139,12,2474.635076
0.376851,12,2475.599864
0.928763,12,2476.934335
0.1194,12,2477.957623
-1.216512,12,2478.922822
-0.509578,12,2479.880561
0.03148,12,2480.823726
-0.165885,12,2481.701737
-1.344453,12,2482.701989
-0.3465,12,2483.622761
0.450449,12,2484.600833
-0.905936,12,2485.6089
0.241645,12,2486.515775
0.183385,12,2487.419983
-0.038911,12,2488.433551
-0.366687,12,2489.455584
1.037502,12,2490.438084
0.976339,12,2491.388147
0.075303,12,2492.16511
-1.801734,12,2493.272759
0.212555,12,2494.125677
1.283904,12,2495.122203
-0.672954,12,2496.174887
-1.367085,12,2497.031504
0.379851,12,2497.999576
1.079542,12,2498.820818
-0.874843,12,2499.810158
-0.215604,12,2500.782248
0.743323,12,2501.649112
0.378234,12,2502.596894
-0.281969,12,2503.405786
-0.531225,12,2504.461362
0.178053,12,2505.385874
-1.894267,12,2506.340136
-0.185689,12,2507.296009
0.249667,12,2508.228812
-0.093964,12,2509.195668
-0.311809,12,2510.125688
0.626859,12,2511.06884
-0.731704,12,2512.097001
0.603484,12,2513.046584
1.013218,12,2513.829497
-0.45646,12,2514.803337
0.091048,12,2515.752373
-0.812295,12,2517.149054
-0.224893,12,2518.143449
0.738413,12,2519.110242
-1.55909,12,2519.937691
1.060341,12,2520.833179
0.149722,12,2521.660667
0.803127,12,2522.462745
0.299268,12,2523.499586
0.091339,12,2524.31406
-1.215993,12,2525.357212
0.841229,12,2526.253381
0.347567,12,2527.062367
1.100197,12,2527.978997
0.487825,12,2528.904704
-0.544231,12,2529.847054
0.907273,12,2530.797867
0.941626,12,2531.629944
-2.598922,12,2532.371764
-0.827494,12,2533.471706
0.939676,12,2534.396232
-0.245211,12,2535.342024
0.930954,12,2536.217555
-0.837523,12,2537.065826
-0.649327,12,2538.009218
0.307614,12,2538.934057
0.396321,12,2539.849827
-1.765711,12,2540.894279
0.710239,12,2541.750846
1.563901,12,2542.607772
-0.970185,12,2543.528994
1.535246,12,2544.509462
-1.22691,12,2545.536347
-0.964212,12,2546.578982
0.106627,12,2547.601132
-0.682733,12,2548.390829
-1.047754,12,2549.38025
-1.337397,12,2550.472939
-0.046675,12,2551.533299
0.570033,12,2552.399612
-0.257103,12,2553.412258
0.448321,12,2554.397654
-0.342361,12,2555.257773
1.186722,12,2556.260026
-1.262594,12,2557.747273
-0.071106,12,2558.711166
0.597131,12,2559.657908
0.207869,12,2560.641132
-1.839068,12,2561.600657
1.061502,12,2562.52386
0.136021,12,2563.545059
1.101754,12,2564.533613
0.352945,12,2565.381853
1.305618,12,2566.383216
1.103717,12,2567.302898
0.002728,12,2568.291192
1.204601,12,2569.268883
-0.830929,12,2570.178394
-0.084431,12,2570.991968
-0.60162,12,2571.966731
-0.600133,12,2573.003653
-0.796178,12,2573.936038
0.664234,12,2574.936509
0.697424,12,2575.84377
-0.107576,12,2576.800076
0.543974,12,2577.738885
1.132376,12,2578.687533
1.263906,12,2579.50525
0.185982,12,2580.316164
0.657493,12,2581.174667
1.43208,12,2582.045086
-0.892086,12,2583.035716
-0.210172,12,2583.824759
0.954631,12,2584.809098
0.154823,12,2585.715812
-0.911593,12,2586.796388
0.07727,12,2587.679514
0.576512,12,2588.627953
-0.636978,12,2589.719299
0.262584,12,2590.600673
-0.307633,12,2591.484975
1.19936,12,2592.400466
0.482631,12,2593.390218
0.196637,12,2594.397757
0.485215,12,2595.338551
0.719758,12,2596.385424
0.322982,12,2597.338039
0.846996,12,2598.661126
0.060757,12,2599.529546
-0.557017,12,2600.451379
0.857639,12,2601.4126
0.152183,12,2602.295277
1.098525,12,2603.176378
0.012464,12,2604.018917
0.953591,12,2604.985908
1.006447,12,2605.98341
-0.630919,12,2607.023245
-0.404803,12,2608.039786
0.775776,12,2608.853629
-0.438988,12,2609.889751
1.283615,12,2610.867522
1.122956,12,2611.640237
0.735287,12,2612.533019
-0.222997,12,2613.359776
0.538414,12,2614.312183
0.332164,12,2615.252519
1.350679,12,2616.19905
0.614414,12,2617.087595
0.323717,12,2618.042964
-0.616704,12,2618.905991
-0.025852,12,2619.837419
0.156539,12,2620.824002
-0.497185,12,2621.823637
-0.542748,12,2622.807792
-0.234507,12,2623.791244
0.198928,12,2624.738867
0.439804,12,2625.685889
0.31679,12,2626.762098
-0.580449,12,2627.906989
-0.074117,12,2628.93037
-0.191905,12,2629.927624
0.85267,12,2630.902359
-0.592333,12,2631.697803
-1.180732,12,2632.710504
0.066958,12,2633.741492
0.342234,12,2634.483485
-0.504435,12,2635.350795
1.160653,12,2636.302375
-0.081617,12,2637.403995
-1.829791,12,2638.931335
-1.126223,12,2639.925983
0.682334,12,2640.870705
0.348903,12,2641.835663
-1.523404,12,2642.704144
0.180892,12,2643.600289
0.334711,12,2644.585486
0.751973,12,2645.510207
0.805462,12,2646.466237
0.027437,12,2647.410978
-0.917263,12,2648.263746
-0.155378,12,2649.217141
0.772912,12,2650.160202
-0.405675,12,2651.050965
0.302167,12,2651.907075
0.633013,12,2652.713345
0.913364,12,2653.704011
0.377363,12,2654.620015
0.212371,12,2655.683502
-0.147949,12,2656.620814
-0.246407,12,2657.615349
-0.738027,12,2658.458673
1.149561,12,2659.435809
0.119044,12,2660.440864
0.865596,12,2661.291788
0.319647,12,2662.186975
0.118542,12,2663.106536
0.637027,12,2663.980072
0.512368,12,2664.919081
-0.033262,12,2665.919623
1.317423,12,2666.790632
0.778974,12,2667.772476
-0.566235,12,2668.71942
1.203491,12,2669.722468
1.333863,12,2670.560015
0.347452,12,2671.607114
-0.356349,12,2672.565993
0.128892,12,2673.586876
-0.263281,12,2674.573975
-1.341314,12,2675.613224
0.84712,12,2676.57698
-0.031434,12,2677.549025
-0.809213,12,2678.611066
0.889939,12,2679.991943
-0.384963,12,2680.759104
-0.104031,12,2681.583677
0.00214,12,2682.359623
0.600895,12,2683.168901
0.088324,12,2684.171812
0.421147,12,2685.215018
0.167501,12,2686.080791
0.339088,12,2687.005817
0.472116,12,2687.915362
-0.313217,12,2688.837999
1.228342,12,2689.807393
-0.141092,12,2690.886585
0.297135,12,2691.722454
1.007276,12,2692.539861
0.681085,12,2693.561084
0.259504,12,2694.468971
-0.22258,12,2695.530213
1.258084,12,2696.442805
0.598885,12,2697.319808
-0.151379,12,2698.240482
0.81139,12,2699.164187
1.123704,12,2700.119843
1.081196,12,2701.101748
0.021349,12,2702.037342
-0.939265,12,2703.026784
0.763149,12,2703.995403
0.313613,12,2704.884766
0.974608,12,2705.865151
-0.438618,12,2706.720572
-1.213743,12,2707.772536
0.365586,12,2708.789225
-1.378102,12,2709.807608
-0.481245,12,2710.817382
0.25933,12,2711.611924
1.665287,12,2712.448038
-0.813719,12,2713.458918
0.705725,12,2714.489144
0.506402,12,2715.466432
-0.117083,12,2716.426049
-0.630446,12,2717.263527
-0.774958,12,2718.368529
-0.382016,12,2719.324788
0.348847,12,2720.691094
0.636839,12,2721.636956
-0.858834,12,2722.611846
-0.576925,12,2723.615358
-0.740968,12,2724.390783
-0.145733,12,2725.370515
0.885973,12,2726.295182
-0.613185,12,2727.222978
-0.560967,12,2728.24926
0.452842,12,2729.265842
-0.299043,12,2730.135921
0.698278,12,2731.031675
0.681536,12,2731.92935
0.21164,12,2732.955058
-1.410555,12,2733.887145
0.108593,12,2734.810272
0.458185,12,2735.692356
-0.567476,12,2736.676756
-1.652714,12,2737.426317
-0.501963,12,2738.273755
0.247148,12,2739.319329
1.380392,12,2740.311157
-0.015478,12,2741.231985
0.013589,12,2742.201805
0.396497,12,2743.172168
-0.88728,12,2744.210522
0.526683,12,2745.013845
-0.162965,12,2745.984276
-1.518627,12,2746.91153
0.621306,12,2747.762567
0.6327,12,2748.741797
0.074577,12,2749.811362
-0.649945,12,2750.744462
0.330648,12,2751.616547
0.026537,12,2752.719738
-0.805068,12,2753.734723
0.46533,12,2754.632828
-0.004825,12,2755.738322
1.293228,12,2756.692016
-0.998498,12,2757.553703
0.305696,12,2758.560905
0.896795,12,2759.565037
-0.179678,12,2761.0133
0.081008,12,2762.044269
0.180771,12,2762.849088
-1.369002,12,2763.887647
-0.596645,12,2764.954466
0.453572,12,2766.030662
0.1976,12,2767.10389
-0.489876,12,2767.89569
-0.424733,12,2768.848987
-0.065366,12,2769.764941
0.954681,12,2770.728683
-0.230213,12,2771.641874
1.520891,12,2772.508018
-0.781144,12,2773.501154
-0.240278,12,2774.56349
-0.569179,12,2775.481419
0.503803,12,2776.33091
0.930824,12,2777.25111
-0.004679,12,2778.122041
-0.823262,12,2779.160515
0.789638,12,2779.997389
0.868708,12,2780.967095
0.727564,12,2781.963593
0.64525,12,2782.914427
0.545887,12,2783.799198
-0.231871,12,2784.905428
-0.131195,12,2786.020942
-0.003237,12,2786.975592
0.376961,12,2787.957344
0.550966,12,2788.918938
0.141656,12,2789.996453
0.608075,12,2790.888159
1.2454,12,2791.852083
0.570748,12,2792.884917
-0.781843,12,2793.891196
-0.362517,12,2794.988879
-0.511051,12,2796.023613
0.142352,12,2797.045963
0.302329,12,2797.958599
0.809399,12,2798.849323
-0.384653,12,2799.770986
0.482283,12,2800.77223
-0.546618,12,2801.815187
0.124989,12,2803.161598
0.27955,12,2804.124414
0.248679,12,2805.076993
1.647049,12,2805.922366
-0.834956,12,2807.028544
0.142594,12,2808.253245
0.545945,12,2809.373368
-0.692883,12,2810.163684
-0.895425,12,2811.270399
1.054005,12,2812.242205
-1.128471,12,2813.344321
0.26742,12,2814.374097
0.045325,12,2815.333373
0.92307,12,2816.132062
0.872011,12,2816.947506
0.176954,12,2817.925934
0.088698,12,2818.850005
0.47679,12,2819.78369
0.611149,12,2820.740238
-0.096732,12,2821.686938
0.810984,12,2822.611666
0.324122,12,2823.568974
0.37891,12,2824.484843
-0.986879,12,2825.386798
0.681549,12,2826.442766
0.037392,12,2827.400407
-1.253569,12,2828.388975
1.032858,12,2829.34403
1.16913,12,2830.299256
0.569748,12,2831.14471
1.026295,12,2832.109215
-0.743188,12,2833.162018
0.003045,12,2834.074693
-1.531645,12,2835.081771
-0.351418,12,2836.139848
1.511759,12,2836.967744
0.462296,12,2838.012282
1.211359,12,2838.91157
-0.183706,12,2839.798707
0.192451,12,2840.86881
0.214707,12,2841.981086
-0.495324,12,2842.924114
-0.092948,12,2843.891922
-0.170441,12,2845.376905
-1.097367,12,2846.333951
-0.289712,12,2847.344888
-0.80998,12,2848.284947
-0.190195,12,2849.325692
-0.497793,12,2850.359005
1.001337,12,2851.341192
-0.884403,12,2852.467657
0.602485,12,2853.393685
-0.744478,12,2854.377779
0.488172,12,2855.324361
0.406101,12,2856.277276
0.178849,12,2857.326163
0.261757,12,2858.364073
0.675563,12,2859.294435
-1.459011,12,2860.334755
0.928539,12,2861.235348
0.51498,12,2862.19026
-0.004732,12,2863.105054
0.421774,12,2863.960011
-0.495819,12,2864.795512
0.327,12,2865.873712
-0.633838,12,2866.631766
-0.799774,12,2867.659164
0.340981,12,2868.487486
0.677322,12,2869.44027
-0.592483,12,2870.371979
0.126682,12,2871.30293
-0.216136,12,2872.284048
-0.790312,12,2873.075573
-0.832021,12,2873.993859
0.13715,12,2875.046036
0.415402,12,2876.085318
-1.187393,12,2877.108701
0.030609,12,2878.09823
-1.123316,12,2879.18042
1.205196,12,2880.164525
0.874698,12,2881.090804
0.781984,12,2882.099702
0.114602,12,2883.016625
-0.007826,12,2883.856287
-0.345657,12,2884.734222
0.856553,12,2886.114183
0.004716,12,2887.119819
1.123571,12,2887.985173
-0.233012,12,2888.941872
0.322678,12,2889.81949
-0.315233,12,2890.819477
-0.408415,12,2891.722017
-0.717106,12,2892.722087
1.015873,12,2893.552886
1.326963,12,2894.54367
1.289628,12,2895.530729
0.16342,12,2896.571102
0.232539,12,2897.535576
-0.360914,12,2898.484228
-0.308897,12,2899.460933
0.500838,12,2900.451268
0.739516,12,2901.448405
1.121263,12,2902.275162
-0.121869,12,2903.270766
-0.657599,12,2904.33253
-0.847228,12,2905.353367
1.234267,12,2906.264715
0.602267,12,2907.244292
0.735518,12,2908.193161
1.575794,12,2909.153371
-0.39658,12,2910.283258
0.913775,12,2911.343163
-0.151717,12,2912.263134
-0.69984,12,2913.255221
1.016753,12,2914.253876
0.473323,12,2915.353802
-0.032752,12,2916.202459
1.467258,12,2917.112066
0.236486,12,2918.180741
0.878437,12,2919.095528
-1.273479,12,2920.140106
-0.061887,12,2921.172732
-0.503098,12,2922.093489
0.888744,12,2923.089313
2.046511,12,2923.945403
0.856856,12,2924.884812
0.393276,12,2925.854428
0.149005,12,2926.778354
-2.095812,12,2927.997567
0.604417,12,2928.956259
-0.322417,12,2930.079347
0.537974,12,2931.100263
0.124234,12,2931.985352
-0.044539,12,2933.058247
1.77493,12,2933.947263
0.257928,12,2935.043618
0.372032,12,2935.870628
-0.046391,12,2936.840832
-1.087497,12,2937.794871
0.96861,12,2938.615296
-0.618128,12,2939.59475
0.951011,12,2940.500545
0.509101,12,2941.373242
-0.609952,12,2942.254221
-0.793091,12,2943.292286
0.937335,12,2944.204367
0.066923,12,2945.002013
-0.432637,12,2945.803868
-0.508407,12,2946.819171
1.150965,12,2947.831787
0.154554,12,2948.886687
0.33368,12,2949.823395
-0.348768,12,2950.74776
-0.422965,12,2951.850688
0.978123,12,2952.785885
0.970723,12,2953.686665
-0.678245,12,2954.587597
0.091413,12,2955.54152
-0.527967,12,2956.560131
-0.460616,12,2957.506569
0.247847,12,2958.447135
1.726365,12,2959.23973
-0.489774,12,2960.186349
0.336573,12,2961.013633
1.344711,12,2961.78959
0.037324,12,2962.600221
0.160595,12,2963.655789
0.632995,12,2964.461251
1.093176,12,2965.405061
0.121916,12,2966.202474
-0.910628,12,2967.215057
0.271816,12,2968.453731
0.501781,12,2969.388074
1.050773,12,2970.362348
1.640858,12,2971.319583
1.517915,12,2972.268646
0.089961,12,2973.24382
0.78252,12,2974.156687
-0.036683,12,2975.075031
0.147603,12,2976.102851
1.066399,12,2977.054512
-0.133611,12,2977.962534
0.735074,12,2978.769272
-0.673565,12,2979.659672
0.009944,12,2980.646677
1.213871,12,2981.646808
0.260825,12,2982.599864
0.854287,12,2983.533294
1.399619,12,2984.469732
0.560155,12,2985.263923
0.68234,12,2986.245598
-0.016728,12,2987.329496
0.587482,12,2988.284663
-0.546124,12,2989.287794
0.556843,12,2990.112538
1.097412,12,2991.045103
-0.072593,12,2991.898227
0.116001,12,2992.981305
-0.590767,12,2994.032964
-1.389995,12,2995.083124
0.464772,12,2996.119234
1.466836,12,2997.098186
-0.408887,12,2998.116409
1.625669,12,2999.093521
1.731522,12,3000.016898
0.735599,12,3000.950463
-0.032208,12,3001.958161
0.220691,12,3002.93469
0.408426,12,3003.903043
0.628751,12,3004.803978
0.213985,12,3005.718313
-0.674868,12,3006.608357
0.315668,12,3007.68771
0.185049,12,3008.949356
0.358559,12,3009.916297
0.964462,12,3010.816697
-0.610399,12,3011.825645
0.83862,12,3012.854307
0.541938,12,3013.746629
0.917588,12,3014.518304
-0.74359,12,3015.343283
-0.017283,12,3016.353224
-1.760914,12,3017.404278
0.848739,12,3018.388819
-0.041235,12,3019.356112
0.676396,12,3020.233782
-0.281239,12,3021.08401
0.566006,12,3022.125336
1.106128,12,3023.161184
-0.707783,12,3024.19478
-0.604001,12,3025.218563
0.404004,12,3026.167538
1.197335,12,3027.114919
-0.518849,12,3028.241027
-0.28599,12,3029.412942
-1.321184,12,3030.429527
-0.564735,12,3031.440055
0.580801,12,3032.493425
0.018071,12,3033.540354
0.025549,12,3034.600882
-0.393132,12,3035.649259
0.413044,12,3036.519996
1.125403,12,3037.452028
1.557842,12,3038.366822
1.072103,12,3039.22829
0.585164,12,3040.195874
-0.102655,12,3041.144044
1.299874,12,3042.070268
-0.082216,12,3043.026068
0.725771,12,3043.895359
0.53886,12,3044.896648
-0.420779,12,3045.936801
-0.657366,12,3046.95206
0.124547,12,3047.929021
0.988993,12,3048.978669
0.094905,12,3049.91906
-0.194493,12,3051.183521
0.274051,12,3052.051062
0.699649,12,3052.993827
-0.249561,12,3053.851643
-1.110614,12,3054.859861
0.962628,12,3055.804438
0.822381,12,3056.760295
0.041545,12,3057.766328
0.44728,12,3058.722298
0.898787,12,3059.700948
0.68802,12,3060.571659
-0.835971,12,3061.365838
0.604013,12,3062.259556
-0.687593,12,3063.295471
-0.26643,12,3064.408673
0.456539,12,3065.285348
0.991914,12,3066.273611
-0.377787,12,3067.154084
-0.144757,12,3068.169432
0.873809,12,3069.138652
0.404321,12,3070.252858
0.376389,12,3071.07928
0.528975,12,3071.944699
-0.356295,12,3072.893329
-0.495153,12,3073.882036
0.30481,12,3074.830497
0.449631,12,3075.777645
0.858225,12,3076.75434
0.542145,12,3077.676661
0.126943,12,3078.614308
1.539446,12,3079.429176
-0.643729,12,3080.413025
0.030214,12,3081.43373
0.219535,12,3082.435535
-0.647456,12,3083.279666
-0.206745,12,3084.336682
-0.492833,12,3085.208306
0.74731,12,3086.154896
-0.526587,12,3087.117871
-0.754786,12,3088.109341
0.906857,12,3088.969095
-0.133089,12,3089.940849
-0.414179,12,3090.991221
1.191851,12,3092.350608
0.94411,12,3093.329327
0.442021,12,3094.330488
-0.877122,12,3095.384094
0.455105,12,3096.379264
0.090241,12,3097.326529
0.155708,12,3098.34633
1.322502,12,3099.264162
-0.086812,12,3100.338188
-0.011673,12,3101.312562
-0.3225,12,3102.290199
0.397141,12,3103.228772
1.275632,12,3104.148347
-0.278879,12,3105.16963
1.57153,12,3106.115826
0.667476,12,3107.058676
0.207559,12,3108.100864
0.63758,12,3109.05653
0.64794,12,3109.882915
-0.81076,12,3111.001692
0.192188,12,3111.973882
-0.390684,12,3113.01929
0.210058,12,3113.962562
-0.492654,12,3114.901499
-0.405743,12,3115.881656
-1.191312,12,3116.873076
-0.368977,12,3117.878075
0.724275,12,3118.849602
0.476999,12,3119.721184
-0.847406,12,3120.706884
0.709465,12,3121.601228
-0.541149,12,3122.626884
-0.800052,12,3123.522487
-0.458336,12,3124.491853
0.682573,12,3125.496146
0.965642,12,3126.519917
-0.006075,12,3127.515872
-0.073424,12,3128.511969
0.201702,12,3129.519243
0.762211,12,3130.590664
-0.376128,12,3131.694768
0.492198,12,3132.614297
0.212175,12,3133.837923
0.135674,12,3134.672081
-0.623469,12,3135.716063
-0.433441,12,3136.738966
-0.372762,12,3137.513155
-0.009708,12,3138.404225
0.890841,12,3139.316154
0.780647,12,3140.305261
1.116821,12,3141.270883
0.162813,12,3142.337142
0.566338,12,3143.282406
0.637388,12,3144.227614
-1.042995,12,3145.241199
0.218992,12,3146.166559
0.339375,12,3147.290905
0.406141,12,3148.320961
-0.097609,12,3149.297014
-0.032456,12,3150.296809
0.173083,12,3151.329057
-1.268754,12,3152.457512
0.767457,12,3153.452875
0.329316,12,3154.282614
0.176117,12,3155.318236
1.224669,12,3156.163818
0.870909,12,3157.166933
0.17941,12,3158.034541
0.766258,12,3158.916598
0.015884,12,3159.851962
-1.387737,12,3160.878951
0.4388,12,3161.867124
-0.131376,12,3162.868
1.198864,12,3163.740029
1.447346,12,3164.713345
1.793809,12,3165.622479
0.486837,12,3166.449509
1.580318,12,3167.358536
-0.206702,12,3168.394134
-0.036868,12,3169.369256
1.294203,12,3170.305318
-0.07416,12,3171.227554
0.96226,12,3172.173565
-0.441944,12,3173.129234
0.020358,12,3174.130518
-0.027055,12,3175.4348
-0.064799,12,3176.491468
-0.355464,12,3177.470785
0.337654,12,3178.470289
-0.542148,12,3179.368894
0.757107,12,3180.266006
0.773582,12,3181.126313
0.278827,12,3182.245892
0.696716,12,3183.191978
0.144117,12,3184.15043
1.073378,12,3185.085296
-0.771041,12,3185.826397
-0.701362,12,3186.775537
1.09043,12,3187.612936
-0.517931,12,3188.604592
0.34639,12,3189.51228
-0.583297,12,3190.352373
1.575595,12,3191.240788
0.965044,12,3192.208145
1.110825,12,3193.179053
0.03577,12,3194.164104
-0.577756,12,3195.118546
1.303861,12,3195.958949
0.440561,12,3196.982627
0.669765,12,3197.884963
1.040985,12,3198.76484
0.142077,12,3199.623336
0.507897,12,3200.594915
0.787434,12,3201.539997
-0.244019,12,3202.5172
0.207685,12,3203.448482
-0.37208,12,3204.497927
1.023092,12,3205.426605
-0.151033,12,3206.34231
0.112036,12,3207.302223
0.788497,12,3208.208685
1.131642,12,3209.163783
-0.977002,12,3209.944347
1.324077,12,3210.807183
0.164082,12,3211.584081
-0.581261,12,3212.658282
-0.292081,12,3213.588891
1.74507,12,3214.56743
0.354728,12,3216.01165
-0.639938,12,3216.764092
0.578566,12,3217.685509
0.746415,12,3218.641042
1.036133,12,3219.667636
1.375265,12,3220.643081
-0.037578,12,3221.6197
0.397819,12,3222.569574
0.581214,12,3223.452984
0.167547,12,3224.403093
0.279537,12,3225.384786
0.979172,12,3226.273693
-0.499497,12,3227.337545
0.037544,12,3228.31329
-1.338793,12,3229.381259
1.082308,12,3230.30551
0.353545,12,3231.236222
0.046831,12,3232.063746
-0.530236,12,3233.053961
0.209653,12,3233.913692
0.070656,12,3234.783051
0.032447,12,3235.764763
0.395124,12,3236.710231
-0.506651,12,3237.722329
-0.054594,12,3238.663405
0.295111,12,3239.542708
-0.584038,12,3240.686068
0.474149,12,3241.689168
0.229599,12,3242.633916
1.266008,12,3243.519245
0.092218,12,3244.463714
0.663702,12,3245.453848
-0.710593,12,3246.487192
-0.014645,12,3247.447361
1.464918,12,3248.288553
0.69256,12,3249.24376
-1.991536,12,3250.288953
-0.095862,12,3251.352531
-0.343472,12,3252.260648
0.187053,12,3253.213096
-0.753811,12,3254.209266
0.382095,12,3255.191951
-0.181602,12,3256.585293
0.75756,12,3257.519747
0.920245,12,3258.480849
0.067948,12,3259.447381
0.353463,12,3260.392094
0.748457,12,3261.345476
0.400824,12,3262.333372
1.196272,12,3263.264085
0.271021,12,3264.191325
1.041654,12,3265.09123
0.238124,12,3266.036691
-0.151918,12,3267.019416
0.790267,12,3267.970803
-0.605137,12,3268.953353
0.309434,12,3269.870244
-0.724873,12,3270.804158
0.438404,12,3271.822259
0.579393,12,3272.723856
-0.98563,12,3273.779526
0.170909,12,3274.743487
-0.453306,12,3275.613117
-0.401346,12,3276.55375
0.426569,12,3277.352105
-1.175418,12,3278.190396
1.281643,12,3279.140948
0.792295,12,3280.098146
-0.056369,12,3281.109105
0.462963,12,3282.106949
-0.681825,12,3283.080107
0.370674,12,3283.996496
1.054306,12,3284.993993
-0.080855,12,3285.995579
